certificate_id,cut_no,ai_cleaned_description,ai_reference,ai_action,ai_content_types,ai_media_element
100070102000000239,2,Muted a word at one point in the film,akkan,audio_modification,profanity,text_dialogue
100070102000000239,1,Inserted statutory warnings about smoking and drinking.,smoking and drinking,insertion,substance,metadata
100010842200010585,7,Removed visuals of Jalal kicking an old lady.,violence,deletion,violence,visual_scene
100010842200010585,6,"Removed visuals of a hand being cut in a bomb blast, and deleted dialogues from Aslam.",violence|Aslam,deletion,violence,visual_scene
100010842200010585,5,Removed visuals of a bomb being placed on a person and the subsequent explosion.,violence,deletion,violence,visual_scene
100010842200010585,4,Removed social media logos and lyrics from a song.,WhatsApp|Instagram|Twitter|Messenger|Facebook,deletion,,music
100010842200010585,3,Added a disclaimer about the harmful effects of tobacco use.,tobacco,insertion,substance,metadata
100010842200010585,2,Added a disclaimer at the beginning of the film.,null,insertion,religious,metadata
100010842200010585,1,Removed a religious verse.,chaupai Bhail shudra ke........mare ke chahee,deletion,religious,text_dialogue
100010101900010676,3,Removed a close-up visual of breasts.,breasts,deletion,sexual_explicit,visual_scene
100010101900010676,2,Muted the dialogue at one point in the film.,Ladkiya,audio_modification,profanity,text_dialogue
100010101900010676,1,Removed the Kannada credit titles.,Kannada credit titles,deletion,,visual_scene
100010101800015810,7,Muted a line from a song.,BADA KHAJANA|BATAN TERE TUTE,audio_modification,,music
100010101800015810,6,Muted a profane word.,zoothe bartan,audio_modification,profanity,text_dialogue
100010101800015810,5,Muted a profane word.,garmi,audio_modification,profanity,text_dialogue
100010101800015810,4,Muted a sexual term.,muhe mein lena,audio_modification,sexual_suggestive,text_dialogue
100010101800015810,3,Muted a phrase.,khada ho jate,audio_modification,profanity,text_dialogue
100010101800015810,2,Muted the word.,chirharan,audio_modification,profanity,text_dialogue
100010101800015810,1,Replaced the anti-smoking disclaimer with a reference to Kumar.Akshay,Rahul Dravid|kumar.Akshay,replacement,substance,metadata
100070101800000616,2,Muted a profane word.,item,audio_modification,profanity,text_dialogue
100070101800000616,1,Replaced the anti-smoking disclaimer with a new one featuring Akshay Kumar.,smoking,replacement,substance,metadata
100020842200000405,1,Blurred the liquor brand.,liquor brand,visual_modification,substance,visual_scene
100050842400001322,1,Muted a profane word at multiple points.,fuck,audio_modification,profanity,text_dialogue
100010842300000699,3,Replaced a scene of a police officer being strangled with a shot of another actor's face.,violence,replacement,violence,visual_scene
100010842300000699,2,"Removed blood splattering and reduced the murder scene, substituting with a shot of another actor.",blood|murder scene,replacement,violence,visual_scene
100010842300000699,1,Removed a shot of blood and replaced it with a scene in a cycle shop.,blood,replacement,violence,visual_scene
100010101800024328,2,Removed a visual scene of a dancing girl during a song.,girl dancing,deletion,sexual_suggestive,visual_scene
100010101800024328,1,Removed profane words.,haramjado|kutto|kutta,text_modification,profanity,text_dialogue
100020842400000123,9,Visual modification of a knife coming out of a stomach.,knife,visual_modification,violence,visual_scene
100020842400000123,8,Visuals of blood were modified.,blood,visual_modification,violence,visual_scene
100020842400000123,7,Modified the visual of a person with a sacred thread and a drug inhaling visual.,sacred thread|drug inhaling,visual_modification,religious|substance,visual_scene
100020842400000123,6,Muted a profane word.,Naadhaari,audio_modification,profanity,text_dialogue
100020842400000123,5,Modified the visuals of political party references.,political party,visual_modification,political,visual_scene
100020842400000123,4,Replaced liquor brand names.,brand name,replacement,substance,visual_scene
100020842400000123,3,Inserted a disclaimer about smoking.,smoking,insertion,substance,metadata
100020842400000123,2,Inserted a disclaimer in Tamil and English stating that consumption and trafficking of narcotics drugs and psychotropic substances is prohibited by law and punishable with rigorous imprisonment and fine. The disclaimer was also inserted in the film's language during drug-related scenes.,narcotics,insertion,substance,metadata
100020842400000123,1,"Inserted a disclaimer in Tamil and English stating that all names, characters, and incidents in the film are fictitious and any similarity to any person is coincidental. The film does not intend to offend any person, community, or religion.","names, characters and incidents",insertion,,metadata
100010842100001759,5,Deleted a song from the film.,THALA KOTHUM,deletion,,music
100010842100001759,4,Removed the Telugu song.,SENDU MALLI,deletion,,music
100010842100001759,3,Deleted a song from the film.,POLLADHA ULAGATHILE,deletion,,music
100010842100001759,2,Deleted a song from the film.,POWER,deletion,,music
100010842100001759,1,Deleted a song from the film.,VETTAIKARA KOOTAM,deletion,,music
100010842100001458,3,Removed a song from the film.,NA JILLA KEDI,deletion,,music
100010842100001458,2,Deleted the song.,SHERO SHERO,deletion,,music
100010842100001458,1,Removed the Tamil start credits.,Tamil start credits,deletion,,metadata
100080101700000209,1,Removed a double hand gesture by Sujoy from the sequence.,Sujoy,deletion,,visual_scene
100010842400001540,7,Deleted a word.,word,deletion,,text_dialogue
100010842400001540,6,Added a credit title in Hindi.,Hindi,insertion,,metadata
100010842400001540,5,Replaced a word in the film.,word,replacement,,text_dialogue
100010842400001540,4,Added anti-tobacco content throughout the film.,tobacco,content_overlay,substance,visual_scene
100010842400001540,3,Added an anti-alcohol overlay throughout the film.,alcohol,content_overlay,substance,visual_scene
100010842400001540,2,Added an anti-smoking warning at the beginning and wherever smoking occurs.,smoking,insertion,substance,metadata
100010842400001540,1,Removed the title card.,Inspired by true story,deletion,,metadata
100020842300000462,8,Deleted and replaced blurred visuals.,blurred visuals,replacement,,visual_scene
100020842300000462,7,Removed and replaced visuals of a bullet shot.,bullet shot,replacement,violence,visual_scene
100020842300000462,6,Removed and replaced visuals of a trishul piercing a neck.,trishul,replacement,violence|religious,visual_scene
100020842300000462,5,Removed and replaced visuals of a head with blood.,blood,replacement,violence,visual_scene
100020842300000462,4,Removed and replaced visuals of shooting.,shooting,replacement,violence,visual_scene
100020842300000462,3,Added a statutory warning about drug usage.,drugs,insertion,substance,metadata
100020842300000462,2,Blurred beer brand name throughout the movie.,beer brand,visual_modification,substance,visual_scene
100020842300000462,1,Muted a word at one point in the film,mental,audio_modification,profanity,text_dialogue
100020102000000410,5,Removed instances of teacher violence against students.,violence,deletion,violence,visual_scene
100020102000000410,4,Added disclaimer about substance use.,smoking and drinking,insertion,substance,metadata
100020102000000410,3,Scenes depicting selling into bonded labour and a drunkard father were removed.,bonded labour|drunkard father,deletion,violence,visual_scene
100020102000000410,2,Removed the word BEVARSI.,bevarsi,deletion,profanity,text_dialogue
100020102000000410,1,Inserted a disclaimer at the beginning of the film stating the story is fictitious and deleted the last two minutes of the film.,story is fictitious,insertion,,metadata
100010102100001140,3,Inserted a blank space.,null,insertion,,other
100010102100001140,2,Inserted a disclaimer about Sunita and cigarette bidi.,Sunita|cigarette bidi,insertion,substance,metadata
100010102100001140,1,Inserted a disclaimer featuring Akshay Kumar at the beginning of the film.,Akshay Kumar,insertion,,metadata
100050102000000808,3,Inserted health spots in Gujarati instead of Hindi.,Gujarati,replacement,,text_dialogue
100050102000000808,2,Inserted a disclaimer with audio regarding the understanding of women and society.,women,insertion,identity_reference,text_dialogue
100050102000000808,1,Muted profane words at multiple points.,haraamjaadi|daakhan,audio_modification,profanity,text_dialogue
100020101700000679,1,"Muted the word ""condom"".",condom,audio_modification,sexual_suggestive,text_dialogue
100020842400000642,5,Muted the word shit at one point in the film.,shit,audio_modification,profanity,text_dialogue
100020842400000642,4,Added a warning about tobacco chewing and alcohol consumption in the visuals.,tobacco chewing|alcohol consumption,insertion,substance,metadata
100020842400000642,3,Blurred the alcohol brand.,alcohol brand,visual_modification,substance,visual_scene
100020842400000642,2,Inserted the end credit title in the applied language,end credit,insertion,,metadata
100020842400000642,1,Added content warning at the beginning of the media.,language,insertion,,metadata
100080101700000136,1,Muted a word said by a college student.,Balatkar,audio_modification,violence,text_dialogue
100050842300000923,7,Added an anti-smoking disclaimer at the beginning of the film.,smoking,insertion,substance,metadata
100050842300000923,6,Removed an intimate scene.,intimate scene,deletion,sexual_suggestive,visual_scene
100050842300000923,5,Removed a scene of men burning.,violence,deletion,violence,visual_scene
100050842300000923,4,Removed a scene depicting a dead body.,dead body,deletion,violence,visual_scene
100050842300000923,3,Removed a visual scene of men being burned.,violence,deletion,violence,visual_scene
100050842300000923,2,Removed a shot of men burning.,men burning,deletion,violence,visual_scene
100050842300000923,1,Removed a shot of men burning.,burning men,deletion,violence,visual_scene
100050842300000526,1,Removed dialogue expressing sexual conduct.,protection,text_modification,sexual_suggestive,text_dialogue
100050842300000310,2,Dubbing issues have been fixed,null,replacement,,other
100050842300000310,1,The applicant removed visuals voluntarily.,visuals,deletion,,visual_scene
100080101800000096,3,Removed references to street numbers and institutions.,street number|institutions,deletion,political,text_dialogue
100080101800000096,2,Removed a sequence from the film.,sequence,deletion,,visual_scene
100080101800000096,1,Removed a sequence from the film.,sequence,deletion,,visual_scene
100010102000004272,7,Replaced visuals of money being thrown on a woman with a scene of Mr. Bajpai dancing.,money|woman dancer|Mr. Bajpai,replacement,sexual_suggestive,visual_scene
100010102000004272,6,Inserted the end scroll.,end scroll,insertion,,metadata
100010102000004272,5,Muted a profane word.,dahej mein,audio_modification,profanity,text_dialogue
100010102000004272,4,Replaced the college name.,Divya College,replacement,,text_dialogue
100010102000004272,3,Replaced a word in the dialogue.,CHOLTAAT|HALTAAET,replacement,,text_dialogue
100010102000004272,2,Replaced an offensive word with another word.,Psycho|Shyoo,replacement,identity_reference,text_dialogue
100010102000004272,1,"Added a disclaimer stating the filmmakers do not intend to hurt any person, caste, community, religion, or organization.",person|caste|community|religion|organization,insertion,religious|identity_reference,metadata
